2019/2020;60;No;49;;;No;Nido d'infanzia;Nido degli scriccioli AOUSMM (AZIENDA Ospedaliero Universitaria) ;44LHW15VY1G90U9H;UDINE;Via Colugna;Attivo;48;33100;Attivo;4.5 Udine;48|UDINE|Via Colugna;Via Colugna 48 UDINE
2019/2020;25;No;23;;;No;Servizio integrativo;"Centro bambini e genitori ""Dimensione Zerotre""";0WMKGV1539HTI9RA;CORMONS;via Armistizio 11/b;Attivo;;34071;Attivo;2.1 Alto Isontino;|CORMONS|via Armistizio 11/b;via Armistizio 11/b  CORMONS
2019/2020;21;Si;20;6;3;Si;Nido d'infanzia;"Nido d'infanzia ""Chicco di grano""";BLOKXRHWWEABBCCZ;FARRA D'ISONZO;via Trieste;Attivo;3;34070;Attivo;2.1 Alto Isontino;3|FARRA D'ISONZO|via Trieste;via Trieste 3 FARRA D'ISONZO
2019/2020;4;Si;5;0;;No;Nido d'infanzia;Pronti, Partenza, Via!!!;X4V5D1FIA0X2HZCE;UDINE;Oderzo;Attivo;22/2;33100;Attivo;4.5 Udine;22/2|UDINE|Oderzo;Oderzo 22/2 UDINE
2019/2020;28;No;33;;;No;Nido d'infanzia;ABC per la prima infanzia;8PJA1LAKZQ41ETN0;CIVIDALE DEL FRIULI;Via Udine;Attivo;8;33043;Attivo;4.3 Cividale;8|CIVIDALE DEL FRIULI|Via Udine;Via Udine 8 CIVIDALE DEL FRIULI
2019/2020;18;Si;11;2;2;Si;Servizio integrativo;Servizio Integrativo;GWMLR3QCHXQ70V25;GRADISCA D'ISONZO;via Garibaldi;Attivo;8;34072;Attivo;2.1 Alto Isontino;8|GRADISCA D'ISONZO|via Garibaldi;via Garibaldi 8 GRADISCA D'ISONZO
2019/2020;29;Si;27;8;4;Si;Nido d'infanzia;Asilo Nido Consortile NIP;751YES0TCK113S34;MANIAGO;Via Venezia;Attivo;18/G;33085;Attivo;6.4 Maniago;18/G|MANIAGO|Via Venezia;Via Venezia 18/G MANIAGO
2019/2020;34;No;27;;5;Si;Nido d'infanzia;"Scuola Materna ""Maria Immacolata"" - Nido  Pollicino";ALY3447NEJOBFWAP;FIUME VENETO;Piazza E. Fermi;Attivo;10;33080;Attivo;6.3 Azzano Decimo;10|FIUME VENETO|Piazza E. Fermi;Piazza E. Fermi 10 FIUME VENETO
2019/2020;40;Si;40;10;4;Si;Nido d'infanzia;L'Aquilone;WIINO4XKWXM275XX;RONCHI DEI LEGIONARI;via Stagni;Attivo;5;34077;Attivo;2.2 Basso Isontino;5|RONCHI DEI LEGIONARI|via Stagni;via Stagni 5 RONCHI DEI LEGIONARI
2019/2020;22;No;22;;3;Si;Nido d'infanzia;Nido La torre delle Favole;N6V3A4OWB0Q3ULWL;TRIESTE;San Francesco d'Assisi;Attivo;15;34133;Attivo;1.2 Trieste;15|TRIESTE|San Francesco d'Assisi;San Francesco d'Assisi 15 TRIESTE
2019/2020;13;No;14;;2;Si;Nido d'infanzia;"""Mondo Incantato""";T8O92BMDPFKUAI12;TRIESTE;Battisti;Attivo;5;34125;Attivo;1.2 Trieste;5|TRIESTE|Battisti;Battisti 5 TRIESTE
2019/2020;24;Si;22;2;2;Si;Nido d'infanzia;Nido d'infanzia Arca di Noè;HUP9182VLM5LTO0Z;LATISANA;Via D. Manin 33  (fr. Gorgo);Attivo;33;33053;Attivo;5.2 Latisana;33|LATISANA|Via D. Manin 33  (fr. Gorgo);Via D. Manin 33  (fr. Gorgo) 33 LATISANA
2019/2020;66;Si;62;79;6;Si;Nido d'infanzia;"Nido d'Infanzia ""Acquerello""";VX6JYP4EXFRRXSYG;TRIESTE;Puccini;Attivo;46;34148;Attivo;1.2 Trieste;46|TRIESTE|Puccini;Puccini 46 TRIESTE
2019/2020;24;No;8;;;No;Nido d'infanzia;"Nido integrato ""Erminia Linda""";FCRI8LG14IY69I0T;UDINE;Via Mistruzzi;Attivo;19;33100;Attivo;4.5 Udine;19|UDINE|Via Mistruzzi;Via Mistruzzi 19 UDINE
2019/2020;14;Si;14;2;;No;Nido d'infanzia;"Nido integrato ""Paola di Rosa""";6D4FGRMYT88LXPYV;UDINE;via molin nuovo 5 paderno;Attivo;5;33100;Attivo;4.5 Udine;5|UDINE|via molin nuovo 5 paderno;via molin nuovo 5 paderno 5 UDINE
2019/2020;30;No;30;;2;Si;Nido d'infanzia;Asilo nido Filippo Renati;SZDGTVIX9F3B3281;UDINE;Via S. Valentino ;Attivo;23/25;33100;Attivo;4.5 Udine;23/25|UDINE|Via S. Valentino ;Via S. Valentino  23/25 UDINE
2019/2020;66;Si;66;52;6;Si;Nido d'infanzia;"Nido integrato alla Scuola dell'Infanzia ""Colibrì""";RZ8FOSVTSGHALE8Y;TRIESTE;Curiel;Attivo;2;34148;Attivo;1.2 Trieste;2|TRIESTE|Curiel;Curiel 2 TRIESTE
2019/2020;33;Si;33;24;3;Si;Nido d'infanzia;"Nido d'Infanzia ""Elmer""";Z280C6CO7TCVO4H8;TRIESTE;Archi;Attivo;4;34142;Attivo;1.2 Trieste;4|TRIESTE|Archi;Archi 4 TRIESTE
2019/2020;23;Si;23;27;2;Si;Nido d'infanzia;"Nido d'infanzia ""Filastrocca""";WSDJ8WWT4PUYWJK8;TRIESTE;Valmaura;Attivo;69/a;34148;Attivo;1.2 Trieste;69/a|TRIESTE|Valmaura;Valmaura 69/a TRIESTE
2019/2020;44;Si;44;65;4;Si;Nido d'infanzia;"Nido d'Infanzia ""Frutti di Bosco""";AKW3WCJO6H5D1FN4;TRIESTE;della Pineta;Attivo;1;34151;Attivo;1.2 Trieste;1|TRIESTE|della Pineta;della Pineta 1 TRIESTE
2019/2020;8;No;8;;;No;Servizio integrativo;Servizio educativo domiciliare Ciccibum;ANVM0OVQ9596I75N;TRIESTE;San Francesco d'Assisi;Attivo;34;34133;Attivo;1.2 Trieste;34|TRIESTE|San Francesco d'Assisi;San Francesco d'Assisi 34 TRIESTE
2019/2020;8;No;10;;;No;Servizio integrativo;"Servizio educativo domiciliare ""Come d' incanto""";002ATCFD7NRNE97U;FOGLIANO REDIPUGLIA;Via Terra Rossa ;Attivo;40;34070;Attivo;2.2 Basso Isontino;40|FOGLIANO REDIPUGLIA|Via Terra Rossa ;Via Terra Rossa  40 FOGLIANO REDIPUGLIA
2019/2020;44;Si;44;88;4;Si;Nido d'infanzia;"Nido d'Infanzia ""il Bosco Magico""";QKR8KXL0ZB628UT0;TRIESTE;Valdoni;Attivo;1;34149;Attivo;1.2 Trieste;1|TRIESTE|Valdoni;Valdoni 1 TRIESTE
2019/2020;23;Si;23;51;3;Si;Nido d'infanzia;"Nido d'Infanzia ""L'Isola Felice""";AJ9ZL8J7FWRWZVTH;TRIESTE;Largo Niccolini;Attivo;5;34129;Attivo;1.2 Trieste;5|TRIESTE|Largo Niccolini;Largo Niccolini 5 TRIESTE
2019/2020;44;Si;44;148;4;Si;Nido d'infanzia;"Nido d'Infanzia ""La Barchetta""";F4L902YE5DIPPFP2;TRIESTE;Manzoni;Attivo;10;34138;Attivo;1.2 Trieste;10|TRIESTE|Manzoni;Manzoni 10 TRIESTE
2019/2020;31;Si;31;43;4;Si;Nido d'infanzia;"Nido d'Infanzia ""La Mongolfiera""";VZNQN3UT4B8G6C4G;TRIESTE;Tigor;Attivo;24;34124;Attivo;1.2 Trieste;24|TRIESTE|Tigor;Tigor 24 TRIESTE
2019/2020;17;Si;17;37;4;Si;Nido d'infanzia;"Nido d'Infanzia ""La Nuvola""";96G6U9F4PA2FQJNF;TRIESTE;Paolo Veronese;Attivo;14;34131;Attivo;1.2 Trieste;14|TRIESTE|Paolo Veronese;Paolo Veronese 14 TRIESTE
2019/2020;30;Si;30;20;;No;Nido d'infanzia;"Scuola di Infanzia Paritaria e Nido di Infanzia ""San Giovanni Bosco"" di Cavolano";HSGBEPZ6ZEDIRAVD;SACILE;Strada Campagne ;Attivo;2;33077;Attivo;6.1 Sacile;2|SACILE|Strada Campagne ;Strada Campagne  2 SACILE
2019/2020;35;Si;35;73;3;Si;Nido d'infanzia;"Nido Aziendale del Comune di Trieste ""Lunallegra""";8ZEP50X7V9M5YGHM;TRIESTE;Tigor;Attivo;24;34124;Attivo;1.2 Trieste;24|TRIESTE|Tigor;Tigor 24 TRIESTE
2019/2020;55;Si;49;58;5;Si;Nido d'infanzia;"Nido d'Infanzia ""Piccoli Passi""";2QA3ORWQNJ2RVLV2;TRIESTE;Frescobaldi;Attivo;35;34148;Attivo;1.2 Trieste;35|TRIESTE|Frescobaldi;Frescobaldi 35 TRIESTE
2019/2020;27;Si;24;3;2;Si;Nido d'infanzia;"Nido integrato alla Scuola dell'Infanzia ""Primi Amici""";EO7GTZ85WR139080;TRIESTE;San Nazario;Attivo;73;34017;Attivo;1.2 Trieste;73|TRIESTE|San Nazario;San Nazario 73 TRIESTE
2019/2020;58;Si;56;52;5;Si;Nido d'infanzia;"Nido d'Infanzia ""Tuttibimbi""";YVCEIAUSITQNC9M2;TRIESTE;di Caboro;Attivo;2;34121;Attivo;1.2 Trieste;2|TRIESTE|di Caboro;di Caboro 2 TRIESTE
2019/2020;66;Si;66;122;6;Si;Nido d'infanzia;"Nido d'Infanzia ""Semidimela""";N8BVYA2ZRBZTRAJQ;TRIESTE;Paolo Veronese;Attivo;14;34144;Attivo;1.2 Trieste;14|TRIESTE|Paolo Veronese;Paolo Veronese 14 TRIESTE
2019/2020;44;Si;44;78;4;Si;Nido d'infanzia;"Nido d'Infanzia ""Verdenido""";D2BV3I1QXTSZ8YPQ;TRIESTE;Commerciale;Attivo;164;34134;Attivo;1.2 Trieste;164|TRIESTE|Commerciale;Commerciale 164 TRIESTE
2019/2020;44;Si;44;101;4;Si;Nido d'infanzia;"Nido d'Infanzia ""Zuccherofilato""";MGAZSF321QG9X2MH;TRIESTE;Vicolo dell'Edera;Attivo;1;34127;Attivo;1.2 Trieste;1|TRIESTE|Vicolo dell'Edera;Vicolo dell'Edera 1 TRIESTE
2019/2020;21;No;0;;;No;Nido d'infanzia;BABY DOC di Boschian-Bailo Eleonora;7YYJNF6S6SW0DZX8;CORMONS;Via Cancelleria vecchia;Attivo;5/bis-A;34071;Attivo;2.1 Alto Isontino;5/bis-A|CORMONS|Via Cancelleria vecchia;Via Cancelleria vecchia 5/bis-A CORMONS
2019/2020;5;No;4;;;No;Servizio integrativo;Nido familiare I colori del sole;PC6VP1AIQJ44X3ZD;AZZANO DECIMO;VIA COMUGNE DI SOPRA ;Attivo;51;33082;Attivo;6.3 Azzano Decimo;51|AZZANO DECIMO|VIA COMUGNE DI SOPRA ;VIA COMUGNE DI SOPRA  51 AZZANO DECIMO
2019/2020;8;Si;7;2;;No;Servizio integrativo;"Servizio Integrativo ""di via Curiel""";2Q39MAEO1MUHHN2F;TRIESTE;Curiel;Attivo;2;34148;Attivo;1.2 Trieste;2|TRIESTE|Curiel;Curiel 2 TRIESTE
2019/2020;56;No;43;;;No;Nido d'infanzia;Nido d'infanzia Mà-pà-mondo;1S4N5QJXJYCTXPTF;TAVAGNACCO;Via Centrale, 69;Attivo;69;33010;Attivo;4.5 Udine;69|TAVAGNACCO|Via Centrale, 69;Via Centrale, 69 69 TAVAGNACCO
2019/2020;44;Si;44;29;4;Si;Nido d'infanzia;"Nido d'infanzia ""Scarabocchio""";QHE2WINU9LVD12PQ;TRIESTE;Valmaura;Attivo;69/a;34148;Attivo;1.2 Trieste;69/a|TRIESTE|Valmaura;Valmaura 69/a TRIESTE
2019/2020;36;Si;29;14;;No;Nido d'infanzia;Nido Comunale Bruco Nido;V3L1ORVYQVCUCZK6;TAVAGNACCO;Via Battisti - frazione Colugna;Attivo;17/A;33010;Attivo;4.5 Udine;17/A|TAVAGNACCO|Via Battisti - frazione Colugna;Via Battisti - frazione Colugna 17/A TAVAGNACCO
2019/2020;21;No;21;;;No;Nido d'infanzia;Pinokkio;UKYNK6EJW4OVGMBF;CORDENONS;Via Raffin;Attivo;1;33084;Attivo;6.5 Pordenone;1|CORDENONS|Via Raffin;Via Raffin 1 CORDENONS
2019/2020;33;Si;30;3;3;Si;Nido d'infanzia;La tua casetta magica;DZPUOCM4M1VH2UFG;CASARSA DELLA DELIZIA;Viale Rimembranza, 41;Attivo;41;33072;Attivo;6.2 San Vito al Tagliamento;41|CASARSA DELLA DELIZIA|Viale Rimembranza, 41;Viale Rimembranza, 41 41 CASARSA DELLA DELIZIA
2019/2020;5;No;6;;;No;Servizio integrativo;Stella stellina - Nidi Familiari La Gerla;HEVEJEA1Z6T2UKT3;TRICESIMO;Via Ippolito Nievo ;Attivo;34;33019;Attivo;4.2 Tarcento;34|TRICESIMO|Via Ippolito Nievo ;Via Ippolito Nievo  34 TRICESIMO
2019/2020;54;No;56;;6;Si;Nido d'infanzia;"Nido d'Infanzia ""I Cuccioli"" di Villa Geiringer";Z0HFKRE3NX8F3DCA;TRIESTE;Ovidio;Attivo;4/9;34134;Attivo;1.2 Trieste;4/9|TRIESTE|Ovidio;Ovidio 4/9 TRIESTE
2019/2020;16;Si;15;2;;No;Servizio sperimentale;Micronido Tata Titti di Quintieri Tiziana - APS Uno per tutti Tutti per Uno;2W8IKH7YO761N8OG;UDINE;Via Monte San Marco ;Attivo;30/1;33100;Inattivo;4.5 Udine;30/1|UDINE|Via Monte San Marco ;Via Monte San Marco  30/1 UDINE
2019/2020;25;No;20;;2;Si;Nido d'infanzia;"Nido integrato ""G. Sabbatini""";EQG7PHTCYWBS0QXJ;POZZUOLO DEL FRIULI;Via del Mercato ;Attivo;15;33050;Attivo;4.5 Udine;15|POZZUOLO DEL FRIULI|Via del Mercato ;Via del Mercato  15 POZZUOLO DEL FRIULI
2019/2020;26;Si;26;12;2;Si;Nido d'infanzia;"Nido d'Infanzia aziendale Allianz S.p.a. ""Il Futuro Siamo Noi""";YKGIF2AMKD8CTQML;TRIESTE;Maestri del Lavoro;Attivo;12;34123;Attivo;1.2 Trieste;12|TRIESTE|Maestri del Lavoro;Maestri del Lavoro 12 TRIESTE
2019/2020;25;No;24;;;No;Nido d'infanzia;Asilo nido Ipponido;S03Q0W7VTWSGJTHN;TAVAGNACCO;Via Alpe Adria ;Attivo;6;33010;Attivo;4.5 Udine;6|TAVAGNACCO|Via Alpe Adria ;Via Alpe Adria  6 TAVAGNACCO
2019/2020;40;Si;40;4;;No;Nido d'infanzia;La tana dei cuccioli;JOSFARU89KOL08SX;MONFALCONE;via C. Cosulich;Attivo;43;34074;Attivo;2.2 Basso Isontino;43|MONFALCONE|via C. Cosulich;via C. Cosulich 43 MONFALCONE
2019/2020;20;No;10;;;No;Servizio integrativo;ANGHINGHO';POVTN809JDPYBQMY;MONFALCONE;via Tagliamento;Attivo;24;34074;Attivo;2.2 Basso Isontino;24|MONFALCONE|via Tagliamento;via Tagliamento 24 MONFALCONE
2019/2020;15;No;0;;;No;Servizio integrativo;Centro bambini e genitori A piccoli passi con mamma e papà;8RHIN2RI0R8TWXUI;MONFALCONE;via C. Cosulich;Attivo;43;34074;Attivo;2.2 Basso Isontino;43|MONFALCONE|via C. Cosulich;via C. Cosulich 43 MONFALCONE
2019/2020;14;No;0;;;No;Servizio integrativo;CIAOMAMMAPAPA';4CVED8QVLPTE73MW;MONFALCONE;via Tagliamento;Attivo;24;34074;Attivo;2.2 Basso Isontino;24|MONFALCONE|via Tagliamento;via Tagliamento 24 MONFALCONE
2019/2020;21;No;0;;;No;Nido d'infanzia;Nido integrato Maria Bambina;PZAKQZ2BWUGB4R7D;FAGAGNA;VICOLO DEI NIGRIS;Attivo;5;33034;Attivo;4.1 San Daniele del Friuli;5|FAGAGNA|VICOLO DEI NIGRIS;VICOLO DEI NIGRIS 5 FAGAGNA
2019/2020;15;No;14;;;No;Servizio integrativo;"Servizio Integrativo ""Lo Scoiattolo mattina""";YC4Q0DWRBTQ9W0IC;TRIESTE;Manzoni;Attivo;10;34138;Attivo;1.2 Trieste;10|TRIESTE|Manzoni;Manzoni 10 TRIESTE
2019/2020;7;No;6;;;No;Servizio integrativo;"Servizio Integrativo ""Lo Scoiattolo pomeriggio""";2ZJFN285K1OMQRJS;TRIESTE;Manzoni;Attivo;10;34138;Attivo;1.2 Trieste;10|TRIESTE|Manzoni;Manzoni 10 TRIESTE
2019/2020;5;No;0;;;No;Servizio integrativo;SED Les Petits Poissons;Q8L80WSCSRFI79SD;TRIESTE;Cesare Battisti;Attivo;12;34123;Attivo;1.2 Trieste;12|TRIESTE|Cesare Battisti;Cesare Battisti 12 TRIESTE
2019/2020;5;No;4;;;No;Servizio integrativo;La tana degli Orsetti - Nido Familiare la Gerla;YLPIA1UUVG52CZ0H;UDINE;via Lauzacco ;Attivo;17/c;33100;Attivo;4.5 Udine;17/c|UDINE|via Lauzacco ;via Lauzacco  17/c UDINE
2019/2020;30;Si;30;15;4;Si;Nido d'infanzia;"Nido ""La Casetta""";EJOGA0YUXL6POG05;TRIESTE;Besenghi;Attivo;27;34143;Attivo;1.2 Trieste;27|TRIESTE|Besenghi;Besenghi 27 TRIESTE
2019/2020;21;No;6;;3;Si;Nido d'infanzia;"Nido integrato Scuola d'infanzia ""Paola di Rosa""";OOSD1GD8LIUXYS2A;ARTA TERME;Via Fontana ;Attivo;21;33022;Attivo;3.2 Carnia;21|ARTA TERME|Via Fontana ;Via Fontana  21 ARTA TERME
2019/2020;26;No;22;;5;Si;Nido d'infanzia;Nido Giocomagico;1Z4HGGI27XUAV2Z6;PRATA DI PORDENONE;via San Simone;Attivo;2;33080;Attivo;6.3 Azzano Decimo;2|PRATA DI PORDENONE|via San Simone;via San Simone 2 PRATA DI PORDENONE
2019/2020;18;No;18;;2;Si;Nido d'infanzia;"Nido Integrato ""San Marco""";003MKX1Z3MYIQ0DQ;UDINE;VIA MONTE ORTIGARA ;Attivo;24;33100;Attivo;4.5 Udine;24|UDINE|VIA MONTE ORTIGARA ;VIA MONTE ORTIGARA  24 UDINE
2019/2020;14;No;14;;2;Si;Nido d'infanzia;Melarancia Porcia;IMMY92HG3PY4JA79;PORCIA;Via Correr ;Attivo;59;33080;Attivo;6.5 Pordenone;59|PORCIA|Via Correr ;Via Correr  59 PORCIA
2019/2020;43;No;25;;6;Si;Nido d'infanzia;Nido d'infanzia Il Cucciolo;DHDQN700XXXA1F8U;TARVISIO;Via Vittorio Veneto;Attivo;46;33018;Attivo;3.1 Gemonese;46|TARVISIO|Via Vittorio Veneto;Via Vittorio Veneto 46 TARVISIO
2019/2020;46;No;29;;6;Si;Nido d'infanzia;"Asilo nido ""Fantàsia""";O6541T1AZ8P52IF3;SAGRADO;via del Poligono;Attivo;1;34078;Attivo;2.2 Basso Isontino;1|SAGRADO|via del Poligono;via del Poligono 1 SAGRADO
2019/2020;14;No;14;;;No;Servizio integrativo;Tempo per la famiglia;KZ8TJMJXCYEOU6XV;MUZZANA DEL TURGNANO;Vicolo di Sopra;Attivo;11;33055;Attivo;5.2 Latisana;11|MUZZANA DEL TURGNANO|Vicolo di Sopra;Vicolo di Sopra 11 MUZZANA DEL TURGNANO
2019/2020;22;No;16;;;No;Servizio integrativo;Tempo per la famiglia;4D2ZQNVYYOWPHGI9;POCENIA;Via Trieste 39 (Torsa di Pocenia);Attivo;;33050;Attivo;5.2 Latisana;|POCENIA|Via Trieste 39 (Torsa di Pocenia);Via Trieste 39 (Torsa di Pocenia)  POCENIA
2019/2020;10;No;8;;;No;Servizio integrativo;Tempo per la famiglia;075L178P0LYB8L8W;MARANO LAGUNARE;Via Ugo Foscolo 3;Attivo;;33050;Attivo;5.2 Latisana;|MARANO LAGUNARE|Via Ugo Foscolo 3;Via Ugo Foscolo 3  MARANO LAGUNARE
2019/2020;22;No;10;;;No;Servizio integrativo;Tempo per la famiglia;1AI30O9CN7LB3X4K;LATISANA;Via D.Manin;Attivo;33;33053;Attivo;5.2 Latisana;33|LATISANA|Via D.Manin;Via D.Manin 33 LATISANA
2019/2020;17;No;17;;2;Si;Nido d'infanzia;Asilo nido le Aiuole;0C38KBRJKTQ6ETT4;TRIESTE;Via delle aiuole;Attivo;4;34141;Attivo;1.2 Trieste;4|TRIESTE|Via delle aiuole;Via delle aiuole 4 TRIESTE
2019/2020;31;No;20;;;No;Nido d'infanzia;Nido Integrato Immacolata;RPNGJZBETSBB5SH4;BRUGNERA;Via Beata A. Maria Adorni;Attivo;1;33070;Attivo;6.1 Sacile;1|BRUGNERA|Via Beata A. Maria Adorni;Via Beata A. Maria Adorni 1 BRUGNERA
2019/2020;7;No;8;;;No;Servizio integrativo;Gli amici di winnie pooh;FANFH6XE2NO6NCU8;CORDOVADO;Via suzzolins ;Attivo;23;33073;Attivo;6.2 San Vito al Tagliamento;23|CORDOVADO|Via suzzolins ;Via suzzolins  23 CORDOVADO
2019/2020;24;No;20;;3;Si;Nido d'infanzia;"Nido d'Infanzia Aziendale ""La Sissa dei Piccoli""";XOCJMHXAWPV7KP97;TRIESTE;Bonomea;Attivo;265;34136;Attivo;1.2 Trieste;265|TRIESTE|Bonomea;Bonomea 265 TRIESTE
2019/2020;30;No;28;;2;Si;Nido d'infanzia;Asilo nido Rosa e Azzurro;4XF6H8Z5J0TOUITA;UDINE;Via Mantova ;Attivo;13;33100;Attivo;4.5 Udine;13|UDINE|Via Mantova ;Via Mantova  13 UDINE
2019/2020;5;No;4;;;No;Servizio integrativo;La casa di Tippete;VNWW9CTZH5U6GZZ0;TAVAGNACCO;via Florio;Attivo;2;33010;Attivo;4.5 Udine;2|TAVAGNACCO|via Florio;via Florio 2 TAVAGNACCO
2019/2020;8;No;8;;1;Si;Nido d'infanzia;Fantasilandia;UHFYBDB2GKTHIDX0;MOSSA;Via XXIV Maggio ;Attivo;53 ;34070;Attivo;2.1 Alto Isontino;53 |MOSSA|Via XXIV Maggio ;Via XXIV Maggio  53  MOSSA
2019/2020;24;No;18;;3;Si;Nido d'infanzia;Bimbincitta';S9W03ZRZZWMM5N16;GORIZIA;Corso G. Verdi;Attivo;16;34170;Attivo;2.1 Alto Isontino;16|GORIZIA|Corso G. Verdi;Corso G. Verdi 16 GORIZIA
2019/2020;69;Si;65;19;9;Si;Nido d'infanzia;Il Nuovo Guscio;UW5Z0B22V13N915D;TRIESTE;Via delle Monache;Attivo;3;34121;Attivo;1.2 Trieste;3|TRIESTE|Via delle Monache;Via delle Monache 3 TRIESTE
2019/2020;5;Si;6;3;;No;Servizio integrativo;Miki Poppins - Nidi Familiari La Gerla;V8R6KGPQSLHEN10U;GEMONA DEL FRIULI;VIA GOIS;Attivo;5;33013;Attivo;3.1 Gemonese;5|GEMONA DEL FRIULI|VIA GOIS;VIA GOIS 5 GEMONA DEL FRIULI
2019/2020;26;Si;21;3;;No;Servizio integrativo;Il Sole - Spazio Gioco;TNVF2QCUR02IC6WW;PORCIA;Calle del Carbon;Attivo;2;33080;Attivo;6.5 Pordenone;2|PORCIA|Calle del Carbon;Calle del Carbon 2 PORCIA
2019/2020;23;Si;22;0;2;Si;Nido d'infanzia;Nido Integrato alla Scuola Materna Paritaria Vincenzo Favetti;AG0KCX2ODHGU5ZPM;ZOPPOLA;Via Favetti ;Attivo;7;33080;Attivo;6.5 Pordenone;7|ZOPPOLA|Via Favetti ;Via Favetti  7 ZOPPOLA
2019/2020;39;No;26;;5;Si;Nido d'infanzia;Il giardino incantato;UW8EHW3Q1A842G8C;GORIZIA;via del Pasubio;Attivo;8;34170;Attivo;2.1 Alto Isontino;8|GORIZIA|via del Pasubio;via del Pasubio 8 GORIZIA
2019/2020;8;No;9;;;No;Servizio integrativo;La tribu' dei cuccioli;ZWKE8DPEFBT61P2B;UDINE;Via Basiliano;Attivo;39/2;33037;Attivo;4.5 Udine;39/2|UDINE|Via Basiliano;Via Basiliano 39/2 UDINE
